Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,29.805999999999997,29.989,29.564,29.631999999999998,42384291,70.455,70.75,69.745,69.781,12982926,227.58,227.58,225.24,225.51,2065553,110.84,111.73,110.16,110.22,9829297,46.288999999999994,46.754,45.861000000000004,45.888000000000005,9476871,50.217,50.578,50.121,50.153999999999996,16443663
2018-09-24,29.932,30.144000000000002,29.622,29.7,47184554,70.32300000000001,70.75,69.41,70.093,14772582,227.68,228.65,225.25,225.9,2120777,111.52,112.18,110.25,110.54,13191680,46.925,47.001000000000005,46.08,46.155,8330165,50.68,51.013000000000005,50.163000000000004,50.181000000000004,21198288
2018-09-21,30.28,30.309,29.921999999999997,29.98,89004314,71.176,71.423,70.221,70.388,30417708,230.9,231.35,227.76,228.26,3876889,112.82,112.92,111.5,111.61,26175648,47.457,47.496,46.716,46.964,22567988,51.559,51.615,50.792,50.856,39097745
2018-09-20,30.241,30.309,30.086,30.134,86277322,70.72,71.205,70.493,70.995,24808974,229.87,231.34,228.93,230.25,2580625,112.22,112.93,111.83,112.33,16462550,47.286,47.876000000000005,47.248000000000005,47.41,12425347,51.448,51.615,50.856,51.373999999999995,21958817
2018-09-19,29.111,30.144000000000002,29.111,29.95,95912286,67.911,70.368,67.911,69.98,22929219,222.99,229.17,222.62,228.49,3831751,108.36,111.81,108.36,111.38,16951252,45.50899999999999,46.915,45.50899999999999,46.669,13139824,50.393,51.282,50.2,51.068000000000005,18431827
2018-09-18,29.304000000000002,29.371,29.111,29.186999999999998,51670424,67.684,67.96,67.02,67.73899999999999,12069308,221.48,222.5,219.75,222.0,2575538,108.26,108.58,107.53,108.25,8388849,45.489,45.661,45.193999999999996,45.479,7451768,50.173,50.583,49.977,50.403,23847989
2018-09-17,29.314,29.459,29.13,29.255,36253515,67.19800000000001,67.827,66.829,67.285,11928135,222.5,223.24,220.46,221.05,1978296,107.76,108.35,107.29,107.81,10096444,46.098,46.137,45.199,45.318000000000005,7076982,50.635,50.644,49.88399999999999,50.226000000000006,23744473
2018-09-14,29.111,29.361,29.090999999999998,29.343000000000004,34925873,66.62,67.285,66.592,66.961,10169198,222.19,223.61,221.87,222.35,2297418,107.78,108.41,107.22,107.47,10916565,45.519,46.107,45.479,45.803999999999995,7318214,51.041000000000004,51.379,50.586000000000006,50.61600000000001,22704401
2018-09-13,29.497,29.631999999999998,29.061999999999998,29.12,61293904,67.304,68.064,66.477,66.592,14294091,222.6,222.94,220.73,221.46,3096723,107.35,108.1,106.71,107.49,13168759,45.36600000000001,45.718,45.148999999999994,45.356,8816748,51.8,52.023,50.856,50.865,29145811
2018-09-12,29.835,29.913,29.351999999999997,29.399,61565895,67.36,68.014,66.933,66.933,18366638,223.96,225.0,220.47,221.28,3688667,108.21,108.78,106.88,107.09,11405278,45.424,45.718,44.92100000000001,45.129,6556478,53.021,53.076,51.605,51.733999999999995,25808999
2018-09-11,29.680999999999997,29.855,29.660999999999998,29.805999999999997,54930047,65.747,66.17399999999999,65.414,65.907,13326032,223.73,224.69,221.77,223.28,2803886,107.51,108.5,107.17,108.35,9856193,45.346000000000004,45.661,45.045,45.489,5272831,53.083999999999996,53.232,53.011,53.067,23961663
2018-09-10,29.835,29.95,29.709,29.776,35352634,66.431,66.72,66.08800000000001,66.097,13013898,227.94,228.41,224.77,224.92,2008925,108.75,108.87,107.63,107.68,8740199,45.974,46.07,45.538000000000004,45.566,5181565,53.288999999999994,53.493,53.001999999999995,53.14,16893318
2018-09-07,29.95,30.066999999999997,29.593000000000004,29.815,50823852,66.771,66.877,65.941,66.107,15991816,227.98,228.55,225.68,226.87,2013450,108.42,108.68,107.6,108.26,11568776,45.641000000000005,46.003,45.50899999999999,45.833,7664816,53.566,53.70399999999999,53.038999999999994,53.083999999999996,23228616
2018-09-06,29.999000000000002,30.058000000000003,29.691,29.805999999999997,44160543,67.331,67.503,66.376,66.554,16019773,229.87,231.45,226.84,227.47,2734034,108.42,108.62,107.47,108.07,10430487,46.146,46.398,45.318000000000005,45.556999999999995,8406981,54.481,54.711999999999996,53.575,53.575,22444105
2018-09-05,29.875,30.038,29.776999999999997,29.98,50458939,67.58800000000001,68.138,67.531,67.56,13840226,229.88,232.24,229.07,230.41,2157120,108.9,109.56,108.21,108.51,12103999,46.24,46.621,46.107,46.306999999999995,5815515,54.45399999999999,54.745,54.388999999999996,54.518,24147724
2018-09-04,29.72,29.96,29.634,29.94,46536800,67.389,67.95,66.79899999999999,67.779,10648717,230.61,230.96,227.54,230.51,2148324,108.27,109.14,107.6,109.05,10743628,46.43899999999999,46.488,45.794,46.298,8994069,54.056999999999995,54.513999999999996,53.70399999999999,54.38,20548439
2018-08-31,29.691999999999997,29.758000000000003,29.441999999999997,29.74,51238162,67.446,67.675,67.01,67.626,12533990,231.76,232.14,229.98,230.66,2026428,108.73,108.74,107.79,108.5,13797010,46.659,46.659,46.16,46.413000000000004,8099491,53.888999999999996,54.138999999999996,53.70399999999999,54.083999999999996,18079320
2018-08-30,29.826,29.95,29.758000000000003,29.816,49254782,68.432,68.69,67.705,67.835,13902956,233.57,233.86,231.5,232.19,2024845,109.48,109.88,108.88,109.09,9495074,47.306000000000004,47.419,46.763000000000005,46.858000000000004,11993862,54.26,54.635,54.038000000000004,54.06399999999999,16004236
2018-08-29,30.038,30.105,29.875,29.94,48259318,68.633,69.145,68.367,68.851,7528753,234.76,235.48,233.08,234.14,1971255,110.19,110.2,109.25,109.61,7625946,47.523999999999994,47.698,47.125,47.476000000000006,8266001,54.61,54.732,54.398,54.528,15610153
2018-08-28,30.153000000000002,30.201,29.989,30.066999999999997,40081773,68.888,69.06,68.555,68.708,10206384,234.97,236.92,233.56,234.3,3052786,110.8,110.83,109.82,109.98,8767319,47.57,47.928000000000004,47.41,47.523999999999994,7805656,54.74100000000001,54.87,54.556000000000004,54.63,20901576
2018-08-27,29.836,30.279,29.796999999999997,30.105,49639968,67.464,68.965,67.34100000000001,68.718,14269177,229.11,235.54,228.69,234.52,4248344,109.12,111.06,109.07,110.53,14538620,46.08,47.619,46.021,47.419,14011335,54.445,55.008,54.342,54.657,21534175
2018-08-24,29.749000000000002,29.884,29.663,29.701,45329805,67.02,67.646,66.933,67.084,9228154,229.47,229.89,226.89,227.28,2015309,108.88,109.12,108.38,108.6,9340815,45.946000000000005,46.202,45.718,45.755,5913590,54.472,54.49,54.26,54.278,15534445
2018-08-23,29.749000000000002,29.787,29.555999999999997,29.653000000000002,39790648,67.42699999999999,67.597,67.056,67.218,8754117,231.1,231.32,227.99,228.47,2136157,108.86,109.05,108.35,108.65,9784190,46.021,46.306999999999995,45.604,45.747,8100431,54.565,54.61,54.166000000000004,54.214,21253554
2018-08-22,29.73,29.889,29.691999999999997,29.787,34386454,67.551,67.798,67.365,67.512,7687613,229.96,231.7,229.68,231.38,1935354,109.21,109.3,108.69,108.87,8780287,45.966,46.25,45.851000000000006,46.193000000000005,5209985,54.602,55.027,54.408,54.722,22522802
2018-08-21,29.72,30.048000000000002,29.643,29.826,55652703,67.046,68.009,67.001,67.626,12916307,227.46,231.56,227.46,230.71,2521248,109.26,110.22,108.78,109.22,11591047,45.738,46.512,45.632,46.137,10133889,54.565,55.051,54.50899999999999,54.528,19402011
2018-08-20,29.509,29.735,29.47,29.682,41612762,65.936,67.11399999999999,65.861,66.95100000000001,11833607,226.35,228.13,226.29,227.93,2694661,108.51,108.95,108.08,108.54,9101130,45.937,46.184,45.76,45.898,8309727,54.388999999999996,54.75899999999999,54.255,54.592,12330296
2018-08-17,29.48,29.668000000000003,29.369,29.555999999999997,41438551,65.898,66.32600000000001,65.733,66.137,10881635,224.77,225.95,223.94,225.61,2179793,108.56,108.97,108.25,108.68,8981145,45.784,46.202,45.784,45.974,6159563,54.111999999999995,54.597,54.111999999999995,54.435,14854223
2018-08-16,29.384,29.653000000000002,29.345,29.538,45777381,65.65100000000001,66.339,65.586,66.032,14157808,223.0,225.53,222.79,225.24,2522254,108.28,109.21,108.25,108.68,10685172,45.461999999999996,46.184,45.434,45.908,8695203,53.769,54.388999999999996,53.687,54.25,21617637
2018-08-15,29.307,29.441999999999997,28.994,29.191,62139698,65.718,65.907,64.627,65.167,19965084,221.7,223.84,220.72,221.61,3329762,107.79,108.26,106.98,107.67,10720294,44.92100000000001,45.233000000000004,44.691,45.099,9990897,53.343999999999994,53.867,53.316,53.63,18791025
2018-08-14,29.432,29.71,29.249000000000002,29.605,44223448,65.785,66.638,65.738,66.459,13345187,219.78,222.71,219.73,221.91,2440223,108.23,108.94,107.62,108.57,11190761,45.148999999999994,45.661,45.053999999999995,45.489,9148908,53.333999999999996,53.879,53.333999999999996,53.70399999999999,16068286
2018-08-13,29.884,29.921999999999997,29.279,29.307,66521096,66.638,66.79,65.556,65.65100000000001,17830605,221.84,222.24,219.03,219.31,2754936,109.45,109.73,107.78,107.86,10919088,45.946000000000005,46.08,44.937,45.005,12043897,53.325,53.742,53.232,53.28,21129523
2018-08-10,30.028000000000002,30.12,29.71,29.989,57908821,67.046,67.304,66.354,66.696,21321697,223.28,223.75,220.52,221.96,3996755,109.39,109.8,108.61,109.59,13337904,46.458,46.468,45.755,45.993,15067742,53.067,54.028,53.067,53.687,17484465
2018-08-09,30.508000000000003,30.566,30.335,30.383000000000003,39749038,68.765,68.965,68.245,68.329,11634386,228.48,228.96,225.62,226.0,3053654,111.27,111.48,110.51,110.69,10237145,47.619,47.763000000000005,46.964,46.993,7978550,54.24100000000001,54.47,54.01,54.048,17148988
2018-08-08,30.298000000000002,30.680999999999997,30.269000000000002,30.576,45438561,68.48100000000001,69.49600000000001,68.404,69.193,10724416,230.18,231.21,228.36,228.5,2609509,111.1,112.01,111.06,111.55,9500795,47.648,47.886,47.486000000000004,47.638999999999996,6190650,53.949,54.628,53.949,54.342,15008746
2018-08-07,30.335,30.576,30.279,30.298000000000002,45705413,68.888,69.207,68.718,68.736,13685371,229.36,231.49,228.62,229.9,2482143,111.5,112.03,111.1,111.31,11153228,47.667,48.321999999999996,47.619,47.648,5925720,54.113,54.31,53.893,54.003,15043234
2018-08-06,30.24,30.373,30.12,30.307,42913270,68.5,68.965,68.279,68.727,10662636,226.36,229.1,226.25,228.08,2337498,110.61,111.29,110.02,110.92,10409068,47.419,47.638999999999996,47.115,47.513999999999996,5351980,53.783,54.196000000000005,53.426,54.066,14552240
2018-08-03,29.98,30.298000000000002,29.96,30.298000000000002,52161521,68.00399999999999,68.84100000000001,67.941,68.718,14411089,226.63,227.68,225.72,226.31,3158246,109.85,110.93,109.79,110.89,11632676,47.496,47.676,47.268,47.43899999999999,5709275,53.305,54.104,53.278,54.013000000000005,14944195
2018-08-02,29.787,30.105,29.682,30.076,48285730,67.297,67.852,66.99600000000001,67.76899999999999,14044574,226.15,227.38,225.01,226.21,2668955,108.49,110.09,108.26,109.99,11677032,47.343,47.552,46.812,47.343,8293365,52.405,53.658,52.405,53.516999999999996,14692723
2018-08-01,30.018,30.335,29.97,30.048000000000002,71835694,68.392,68.934,67.827,67.852,14430027,230.56,231.43,227.93,228.18,2597169,109.61,110.51,109.18,109.53,14288955,48.417,48.646,47.562,47.693000000000005,9673952,53.213,53.508,52.523999999999994,52.93,20904747
2018-07-31,30.153000000000002,30.206,29.634,29.691999999999997,66630734,68.109,68.268,67.566,67.817,14425668,231.53,231.53,228.68,229.54,2590348,110.88,110.88,108.72,108.85,16730540,48.437,48.488,47.733000000000004,48.056999999999995,10221077,53.809,53.901,52.515,52.599,23563657
2018-07-30,29.94,30.24,29.932,30.105,61071722,67.788,68.665,67.729,68.193,17320739,230.06,231.76,229.01,231.0,2538715,110.12,111.37,109.9,110.55,14162268,48.361000000000004,48.769,47.931999999999995,48.38,10651182,54.013000000000005,54.411,53.525,53.7,24724667
2018-07-27,29.796999999999997,29.94,29.614,29.865,59505737,67.317,67.749,67.128,67.627,11867570,230.03,230.85,228.14,229.74,2068529,109.08,110.14,108.71,109.88,13522679,48.273999999999994,48.473,47.93,48.236999999999995,7676645,53.6,54.076,53.397,53.828,19238363
2018-07-26,29.989,30.009,29.701,29.749000000000002,48065110,67.685,67.835,67.212,67.297,11840222,229.12,230.4,228.56,229.22,1950411,109.31,109.47,108.5,108.75,12563689,48.397,48.53,48.113,48.181000000000004,5847251,53.681999999999995,53.919,53.428000000000004,53.534,15428831
2018-07-25,29.519000000000002,29.913,29.489,29.875,59858770,66.805,67.685,66.742,67.656,15052795,227.19,228.97,226.17,228.81,2249571,107.85,109.41,107.36,109.08,14078158,48.17100000000001,48.294,47.628,48.228,7901639,53.342,53.708,53.111999999999995,53.461000000000006,16889795
2018-07-24,29.663,29.913,29.47,29.643,67354001,66.41,67.42,66.307,67.042,23198534,226.94,229.59,226.53,228.03,2986922,107.52,108.69,107.4,108.12,14784025,48.17100000000001,48.687,48.038999999999994,48.17100000000001,7678002,53.25,53.883,53.111999999999995,53.571000000000005,29675230
2018-07-23,28.98,29.663,28.971,29.566,77045803,65.241,66.458,65.1,66.23,16711031,224.08,227.04,224.01,225.99,2884693,105.18,108.2,105.05,107.33,19155310,47.501000000000005,48.19,47.481,47.943000000000005,8179711,51.771,53.332,51.68899999999999,53.25,26776920
2018-07-20,28.48,28.999000000000002,28.325,28.971,85303005,64.891,65.618,64.646,65.296,12743203,221.38,224.33,221.2,223.98,2777047,104.17,105.81,103.97,105.39,14342853,46.913000000000004,47.798,46.857,47.501000000000005,9429641,51.479,52.016000000000005,51.276,51.791000000000004,19025020
2018-07-19,28.778000000000002,28.86,28.498,28.528000000000002,61632893,65.561,65.618,64.671,65.081,15725054,223.41,224.27,221.35,221.98,4798552,105.18,105.21,103.92,104.06,17714222,47.716,48.161,47.036,47.103,12026311,51.652,52.223,51.431999999999995,51.718,24201335
2018-07-18,28.769000000000002,29.124000000000002,28.691,28.971,61475480,65.296,66.275,65.296,65.891,17301717,224.61,225.95,222.49,223.54,6361605,104.56,106.18,104.36,105.61,15042236,47.953,48.663000000000004,47.292,47.775,19480871,51.652,52.166000000000004,51.542,51.937,21690185
2018-07-17,28.74,29.037,28.441,28.855,91292818,65.561,65.90899999999999,64.90100000000001,65.42,18299921,223.78,225.47,219.32,223.33,9599690,104.82,105.05,103.94,104.64,15651458,46.299,46.72,45.818000000000005,46.468999999999994,11787953,52.286,52.358999999999995,51.809,51.928999999999995,23580069
2018-07-16,27.671999999999997,28.701,27.625,28.633000000000003,134342969,63.543,65.758,63.466,65.524,28261602,219.64,223.74,219.19,223.74,3383842,101.37,104.9,101.3,104.72,26042991,45.563,46.386,45.544,46.205,9232792,51.175,52.542,51.075,52.323,27816691
2018-07-13,27.518,27.585,27.136999999999997,27.451,78252916,64.137,64.428,62.467,63.202,36116197,219.09,221.03,216.49,218.88,2631299,101.6,102.09,99.57,100.72,22496223,45.431000000000004,45.733999999999995,44.861000000000004,45.431000000000004,10342442,50.258,51.221000000000004,49.239,50.826,37408953
2018-07-12,27.788,27.855,27.555999999999997,27.663,53770375,64.487,64.711,64.089,64.628,14146925,220.05,220.21,218.25,219.66,2299597,101.72,101.86,100.35,101.2,13153960,45.354,45.61,45.167,45.373999999999995,8228093,51.835,51.854,51.04600000000001,51.441,19862771
2018-07-11,27.566,27.798000000000002,27.518,27.575,52229281,64.117,64.58,63.996,64.062,14059618,218.24,219.68,217.71,218.15,2614033,100.67,101.38,100.58,100.75,10756622,45.015,45.422,44.961000000000006,45.118,6444647,51.781000000000006,52.103,51.396,51.479,17036614
2018-07-10,28.095,28.201999999999998,27.644000000000002,27.72,61214608,65.306,65.42,64.09899999999999,64.36399999999999,18082463,220.41,221.25,218.33,219.3,2611765,102.31,102.65,100.89,100.98,15391686,45.76,45.97,45.343999999999994,45.449,9777650,52.387,52.405,51.728,51.983999999999995,16971192
2018-07-09,27.144000000000002,27.97,27.134,27.932,64231231,63.674,65.13600000000001,63.665,65.033,16058553,215.93,220.61,215.57,220.4,2838342,99.16,101.76,99.16,101.58,14678822,44.683,45.828,44.683,45.743,9961449,51.588,52.3,51.423,52.123000000000005,18172156
2018-07-06,26.739,27.065,26.566,26.951,41887576,62.467,63.523999999999994,62.163999999999994,63.333999999999996,13966444,213.2,215.77,212.55,214.41,1910108,97.65700000000001,98.95200000000001,96.786,98.546,12855063,43.966,44.683,43.729,44.495,7693725,50.77,51.533,50.523,51.31399999999999,13494350
2018-07-05,26.874000000000002,26.999000000000002,26.739,26.846,46288522,62.675,63.043,62.467,62.787,13101549,214.14,214.75,212.46,213.39,2294933,98.615,98.84299999999999,98.045,98.22200000000001,11323602,44.683,44.873000000000005,43.843,44.126999999999995,11194235,51.339,51.488,50.542,50.717,18286154
2018-07-03,27.239,27.337,26.673000000000002,26.71,42224275,63.626999999999995,63.665,62.20399999999999,62.316,13087719,216.98,217.16,212.66,213.04,1245841,99.288,99.62,97.501,97.588,8824581,45.232,45.251000000000005,44.353,44.428999999999995,5331579,51.809,51.994,50.891000000000005,51.01,13974891
2018-07-02,27.0,27.191999999999997,26.759,27.191999999999997,54637400,62.457,63.353,62.20399999999999,63.353,13462082,212.43,215.91,211.62,215.83,1782574,97.685,98.97200000000001,97.363,98.962,11816862,44.373000000000005,45.138000000000005,44.187,45.089,9159879,50.678999999999995,51.762,50.56,51.708,23096343
2018-06-29,27.97,28.048000000000002,27.094,27.104,106539149,64.146,64.87100000000001,63.089,63.128,25680716,216.92,217.68,213.11,213.23,3512158,100.48,100.68,98.105,98.14299999999999,20143152,46.282,46.555,44.77,44.788000000000004,14384949,51.06399999999999,52.441,50.872,50.9,47803284
2018-06-28,27.307,27.729,27.21,27.566,74146075,62.24,63.326,61.843999999999994,63.089,21053257,212.91,217.18,212.28,215.98,3178418,97.65700000000001,99.338,97.491,98.823,15385487,44.646,45.875,44.619,45.628,15010542,49.165,49.449,48.675,49.239,15071561
2018-06-27,27.412,27.734,27.154,27.154,64236989,62.467,63.733000000000004,61.731,61.75,22174205,214.12,217.97,212.81,212.84,3211061,98.595,99.77,97.227,97.23700000000001,17281253,45.299,45.828,44.59,44.59,12314544,48.881,49.519,48.715,48.917,21262102
2018-06-26,27.421999999999997,27.566,26.930999999999997,27.441999999999997,58625918,61.798,62.91,60.73,62.552,23972320,214.4,215.37,211.83,214.21,2785599,98.625,99.09,97.12,98.764,18141173,45.299,45.398,44.513999999999996,45.158,12803417,49.486000000000004,49.523,48.678999999999995,49.053999999999995,15694395
2018-06-25,27.749000000000002,27.798000000000002,27.173000000000002,27.383000000000003,76563377,63.005,63.089,61.637,62.023,22713827,217.02,217.64,213.05,214.18,3949167,99.52,99.56,97.917,98.704,17950951,45.97,46.097,44.843999999999994,45.29,15540660,49.375,49.706,48.751000000000005,49.541000000000004,22948951
